Date,Site,NR_5152a,cluster
2024-02-23 09:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-23 09:00:00,BOG.La Camelia,88.9522903788239,BOG
2024-02-23 09:00:00,BOG.Lorencita Villegas,89.66666666666667,BOG
2024-02-23 09:00:00,BOG.IND Fundacion Santafe-4,98.58333333333331,BOG
2024-02-23 09:00:00,BOG.Belmira,66.66666666666667,BOG
2024-02-23 09:00:00,BOG.Calle 22,92.11111111111111,BOG
2024-02-23 09:00:00,BOG.Arqueologico,0.0,BOG
2024-02-23 09:00:00,BOG.La Nacional-2:H2,92.20724515585508,BOG
2024-02-23 09:00:00,BOG.Quinta Paredes,61.375,BOG
2024-02-23 09:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-23 10:00:00,BOG.Belmira,66.66666666666667,BOG
2024-02-23 10:00:00,BOG.Museo Chico,95.01716618725062,BOG
2024-02-23 10:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-23 10:00:00,BOG.La Nacional-2:H2,86.2180786380219,BOG
2024-02-23 10:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-23 10:00:00,BOG.Granada-2:H2,86.0,BOG
2024-02-23 10:00:00,BOG.Corferias-2,82.5066481674182,BOG
2024-02-23 10:00:00,BOG.Quinta Paredes,16.791666666666668,BOG
2024-02-23 10:00:00,BOG.La Merced,80.87008343265792,BOG
2024-02-23 10:00:00,BOG.Arqueologico,0.0,BOG
2024-02-23 11:00:00,BOG.Quinta Paredes,93.5598544973545,BOG
2024-02-23 11:00:00,BOG.Granada-2:H2,82.416081186573,BOG
2024-02-23 11:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-23 11:00:00,BOG.Arqueologico,0.0,BOG
2024-02-23 11:00:00,BOG.Calle 22,93.19444444444444,BOG
2024-02-23 11:00:00,BOG.La Merced,94.69964664310956,BOG
2024-02-23 11:00:00,BOG.Cabrera-1,91.4074074074074,BOG
2024-02-23 11:00:00,BOG.Belmira,66.66666666666667,BOG
2024-02-23 11:00:00,BOG.Diagonal 109,93.19701140385372,BOG
2024-02-23 11:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-23 11:00:00,BOG.Colsubsidio 63,98.25694444444444,BOG
2024-02-23 12:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-23 12:00:00,BOG.Corferias-5,76.30555555555556,BOG
2024-02-23 12:00:00,BOG.Armenia-2,95.33333333333331,BOG
2024-02-23 12:00:00,BOG.Belmira,66.66666666666667,BOG
2024-02-23 12:00:00,BOG.Cabrera-1,80.4074074074074,BOG
2024-02-23 12:00:00,BOG.Estadio Campin,98.82407407407408,BOG
2024-02-23 12:00:00,BOG.Temp Mintic,86.66666666666667,BOG
2024-02-23 12:00:00,BOG.Arqueologico,0.0,BOG
2024-02-23 12:00:00,BOG.La Merced,78.25179386823223,BOG
2024-02-23 12:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-23 12:00:00,BOG.Granada-2:H2,93.57078176878962,BOG
2024-02-23 13:00:00,BOG.Calle 22,90.04629629629629,BOG
2024-02-23 13:00:00,BOG.Arqueologico,0.0,BOG
2024-02-23 13:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-23 13:00:00,BOG.Armenia-2,0.0,BOG
2024-02-23 13:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-23 13:00:00,BOG.Belmira,66.66666666666667,BOG
2024-02-23 13:00:00,BOG.Estadio Campin,17.583333333333332,BOG
2024-02-23 14:00:00,BOG.Arqueologico,0.0,BOG
2024-02-23 14:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-23 14:00:00,BOG.Armenia-2,77.43518518518519,BOG
2024-02-23 14:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-23 14:00:00,BOG.Normandia Occidental,48.47577572128471,BOG
2024-02-23 14:00:00,BOG.Pepe Sierra-2,81.39814814814815,BOG
2024-02-23 14:00:00,BOG.IND Fundacion Santafe-4,92.22222222222224,BOG
2024-02-23 14:00:00,BOG.Cabrera-1,93.96843837738406,BOG
2024-02-23 14:00:00,BOG.Belmira,66.66666666666667,BOG
2024-02-23 15:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-23 15:00:00,BOG.Santa Ana,98.08333333333331,BOG
2024-02-23 15:00:00,BOG.Colsubsidio 63,84.38888888888889,BOG
2024-02-23 15:00:00,BOG.Belmira,66.66666666666667,BOG
2024-02-23 15:00:00,BOG.Arqueologico,0.0,BOG
2024-02-23 15:00:00,BOG.Normandia Occidental,97.10055521283158,BOG
2024-02-23 15:00:00,BOG.Corferias-4,94.54322501532802,BOG
2024-02-23 15:00:00,BOG.Retiro-2,88.50317282568122,BOG
2024-02-23 15:00:00,BOG.Granada,92.31109799291616,BOG
2024-02-23 15:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-23 15:00:00,BOG.IND Fundacion Santafe-4,88.86115444617785,BOG
2024-02-23 16:00:00,BOG.Bosque Popular,25.0,BOG
2024-02-23 16:00:00,BOG.Arqueologico,0.0,BOG
2024-02-23 16:00:00,BOG.Andino-2,91.78683385579936,BOG
2024-02-23 16:00:00,BOG.RB Calle 86-2:H3,0.0,BOG
2024-02-23 16:00:00,BOG.Belmira,66.66666666666667,BOG
2024-02-23 16:00:00,BOG.Santo Tomas,50.0,BOG
2024-02-23 16:00:00,BOG.Colsubsidio 63,16.51388888888889,BOG
2024-02-19 06:00:00,BOG.Av Chile,0.0,BOG
2024-02-19 07:00:00,BOG.Av Chile,0.0,BOG
2024-02-19 08:00:00,BOG.Av Chile,0.0,BOG
2024-02-19 09:00:00,BOG.Av Chile,0.0,BOG
2024-02-19 10:00:00,BOG.Av Chile,0.0,BOG
2024-02-19 11:00:00,BOG.Av Chile,0.0,BOG
2024-02-19 12:00:00,BOG.Av Chile,0.0,BOG
2024-02-21 11:00:00,BOG.Chico Reservado-2,0.0,BOG
2024-02-19 06:00:00,BUC.Centro-3,84.79551095284343,BUC
2024-02-19 16:00:00,BUC.La Floresta,92.66666666666669,BUC
2024-02-19 21:00:00,BUC.Parque Bolivar,96.91666666666669,BUC
2024-02-20 10:00:00,BUC.Mutis,91.33333333333331,BUC
2024-02-20 11:00:00,BUC.Fosunab,92.10342417889588,BUC
2024-02-20 11:00:00,BUC.Serrezuela,79.2751825823343,BUC
2024-02-20 11:00:00,BUC.Centro,94.09516380655226,BUC
2024-02-20 12:00:00,BUC.Serrezuela,82.0,BUC
2024-02-20 13:00:00,BUC.Serrezuela,92.62037037037037,BUC
2024-02-20 15:00:00,BUC.Centro-2,93.82261812548413,BUC
2024-02-20 15:00:00,BUC.Centro,91.660983925962,BUC
2024-02-20 15:00:00,BUC.Serrezuela,93.01424280592964,BUC
2024-02-20 16:00:00,BUC.U Industrial,90.85185185185183,BUC
2024-02-20 17:00:00,BUC.Centro,97.1566956677729,BUC
2024-02-20 18:00:00,BUC.Puerta del Sol-1,96.10185185185183,BUC
2024-02-20 18:00:00,BUC.La Concordia,41.601851851851855,BUC
2024-02-20 19:00:00,BUC.La Concordia,0.0,BUC
2024-02-20 19:00:00,BUC.Puerta del Sol-1,97.34333055632696,BUC
2024-02-20 20:00:00,BUC.La Concordia,0.0,BUC
2024-02-20 21:00:00,BUC.La Concordia,80.29629629629629,BUC
2024-02-21 08:00:00,BUC.Cra 36,97.97222222222224,BUC
2024-02-21 08:00:00,BUC.Mejoras Publicas,95.873573309921,BUC
2024-02-21 12:00:00,BUC.Serrezuela,88.35633946830266,BUC
2024-02-21 14:00:00,BUC.La Concordia,93.52777777777776,BUC
2024-02-21 20:00:00,BUC.La Floresta,96.14814814814817,BUC
2024-02-21 21:00:00,BUC.La Floresta,97.5753541884568,BUC
2024-02-22 10:00:00,BUC.CC Cabecera,93.8227562898986,BUC
2024-02-22 10:00:00,BUC.Centro-2,93.71635999499313,BUC
2024-02-22 10:00:00,BUC.Rb Provenza-2,94.4327414986458,BUC
2024-02-22 10:00:00,BUC.San Francisco,93.6961314892764,BUC
2024-02-22 11:00:00,BUC.San Francisco,91.45370370370372,BUC
2024-02-22 15:00:00,BUC.Cabecera-3,13.52777777777778,BUC
2024-02-22 15:00:00,BUC.La Floresta,94.58333333333331,BUC
2024-02-22 16:00:00,BUC.Cabecera-3,76.5,BUC
2024-02-22 16:00:00,BUC.Centro,92.21533078880408,BUC
2024-02-22 17:00:00,BUC.Centro,79.73397100582872,BUC
2024-02-22 18:00:00,BUC.Universidad,93.07638888888889,BUC
2024-02-22 20:00:00,BUC.Antonia Santos-3,88.21548821548822,BUC
2024-02-23 06:00:00,BUC.San Alonso,91.86121919584954,BUC
2024-02-23 06:00:00,BUC.San Francisco,92.90595509274324,BUC
2024-02-23 10:00:00,BUC.La Fontana,63.69444444444444,BUC
2024-02-23 11:00:00,BUC.La Fontana,6.583333333333333,BUC
2024-02-23 12:00:00,BUC.La Fontana,73.56481481481481,BUC
2024-02-23 12:00:00,BUC.Sede CC La Florida,33.2037037037037,BUC
2024-02-23 13:00:00,BUC.Sede CC La Florida,0.0,BUC
2024-02-23 13:00:00,BUC.La Fontana,74.49074074074075,BUC
2024-02-23 14:00:00,BUC.La Fontana,78.47222222222223,BUC
2024-02-23 14:00:00,BUC.Sede CC La Florida,0.0,BUC
2024-02-23 15:00:00,BUC.Sede CC La Florida,35.583333333333336,BUC
2024-02-23 17:00:00,BUC.Antonia Santos-3,95.1086956521739,BUC
2024-02-19 06:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-19 06:00:00,CAL.Chorros,0.0,CAL
2024-02-19 06:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-19 06:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-19 06:00:00,CAL.Libertadores,0.0,CAL
2024-02-19 06:00:00,CAL.San Fernando,0.0,CAL
2024-02-19 07:00:00,CAL.Cambulos,97.00925925925924,CAL
2024-02-19 07:00:00,CAL.Chorros,0.0,CAL
2024-02-19 07:00:00,CAL.San Fernando,0.0,CAL
2024-02-19 07:00:00,CAL.Libertadores,0.0,CAL
2024-02-19 07:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-19 07:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-19 07:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-19 08:00:00,CAL.Libertadores,0.0,CAL
2024-02-19 08:00:00,CAL.San Fernando,0.0,CAL
2024-02-19 08:00:00,CAL.Juanambu,96.57407407407408,CAL
2024-02-19 08:00:00,CAL.Chorros,0.0,CAL
2024-02-19 08:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-19 08:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-19 08:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-19 09:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-19 09:00:00,CAL.Chorros,0.0,CAL
2024-02-19 09:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-19 09:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-19 09:00:00,CAL.Cambulos,97.19444444444444,CAL
2024-02-19 09:00:00,CAL.Juanambu,96.73148148148148,CAL
2024-02-19 09:00:00,CAL.San Fernando,0.0,CAL
2024-02-19 09:00:00,CAL.Libertadores,0.0,CAL
2024-02-19 10:00:00,CAL.San Fernando,0.0,CAL
2024-02-19 10:00:00,CAL.Los Almendros,88.75012691643822,CAL
2024-02-19 10:00:00,CAL.Libertadores,0.0,CAL
2024-02-19 10:00:00,CAL.Chorros,0.0,CAL
2024-02-19 10:00:00,CAL.Ciudad Jardin-2,0.0,CAL
2024-02-19 10:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-19 10:00:00,CAL.Ingenio,0.0,CAL
2024-02-19 10:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-19 10:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-19 11:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-19 11:00:00,CAL.Calle Feria-1,77.646420824295,CAL
2024-02-19 11:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-19 11:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-19 11:00:00,CAL.Ciudad Jardin-2,0.0,CAL
2024-02-19 11:00:00,CAL.Libertadores,0.0,CAL
2024-02-19 11:00:00,CAL.Chorros,0.0,CAL
2024-02-19 11:00:00,CAL.Cosmo,94.07407407407408,CAL
2024-02-19 11:00:00,CAL.San Fernando,0.0,CAL
2024-02-19 11:00:00,CAL.Ingenio,75.24253731343283,CAL
2024-02-19 12:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-19 12:00:00,CAL.Chorros,0.0,CAL
2024-02-19 12:00:00,CAL.Canaveralejo,95.94514013118663,CAL
2024-02-19 12:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-19 12:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-19 12:00:00,CAL.Ciudad Jardin-2,0.0,CAL
2024-02-19 12:00:00,CAL.Juanambu,96.55555555555556,CAL
2024-02-19 12:00:00,CAL.San Fernando,0.0,CAL
2024-02-19 12:00:00,CAL.Cambulos,96.77777777777776,CAL
2024-02-19 12:00:00,CAL.Libertadores,0.0,CAL
2024-02-19 12:00:00,CAL.Ochenta,91.17647058823528,CAL
2024-02-19 13:00:00,CAL.Chorros,0.0,CAL
2024-02-19 13:00:00,CAL.Libertadores,0.0,CAL
2024-02-19 13:00:00,CAL.San Fernando,0.0,CAL
2024-02-19 13:00:00,CAL.Cambulos,96.69444444444444,CAL
2024-02-19 13:00:00,CAL.Ciudad Jardin-2,0.0,CAL
2024-02-19 13:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-19 13:00:00,CAL.Calle Feria-1,87.44485294117646,CAL
2024-02-19 13:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-19 13:00:00,CAL.Club Campestre,95.26824391869376,CAL
2024-02-19 13:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-19 14:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-19 14:00:00,CAL.Ciudad Jardin-2,0.0,CAL
2024-02-19 14:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-19 14:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-19 14:00:00,CAL.Av Colombia,39.62025316455696,CAL
2024-02-19 14:00:00,CAL.Chorros,0.0,CAL
2024-02-19 14:00:00,CAL.Carrefour Sur,92.70178197064988,CAL
2024-02-19 14:00:00,CAL.Libertadores,0.0,CAL
2024-02-19 14:00:00,CAL.San Fernando,0.0,CAL
2024-02-19 15:00:00,CAL.San Fernando,0.0,CAL
2024-02-19 15:00:00,CAL.Cambulos,97.63888888888889,CAL
2024-02-19 15:00:00,CAL.Libertadores,0.0,CAL
2024-02-19 15:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-19 15:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-19 15:00:00,CAL.Chorros,0.0,CAL
2024-02-19 15:00:00,CAL.Ciudad Jardin-2,0.0,CAL
2024-02-19 15:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-19 16:00:00,CAL.Libertadores,0.0,CAL
2024-02-19 16:00:00,CAL.Chorros,0.0,CAL
2024-02-19 16:00:00,CAL.Cambulos,97.07407407407408,CAL
2024-02-19 16:00:00,CAL.San Fernando,0.0,CAL
2024-02-19 16:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-19 16:00:00,CAL.Bodega Cubana,98.9351851851852,CAL
2024-02-19 16:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-19 16:00:00,CAL.Ciudad Jardin-2,0.0,CAL
2024-02-19 16:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-19 16:00:00,CAL.San Joaquin,82.64197530864197,CAL
2024-02-19 17:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-19 17:00:00,CAL.Chorros,0.0,CAL
2024-02-19 17:00:00,CAL.Ciudad Jardin-2,0.0,CAL
2024-02-19 17:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-19 17:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-19 17:00:00,CAL.Cambulos,95.55555555555556,CAL
2024-02-19 17:00:00,CAL.San Fernando,0.0,CAL
2024-02-19 17:00:00,CAL.Libertadores,0.0,CAL
2024-02-19 18:00:00,CAL.Campestre,92.37085186452276,CAL
2024-02-19 18:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-19 18:00:00,CAL.Ciudad Jardin-2,0.0,CAL
2024-02-19 18:00:00,CAL.Ulpiano,93.64814814814817,CAL
2024-02-19 18:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-19 18:00:00,CAL.Chorros,0.0,CAL
2024-02-19 18:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-19 18:00:00,CAL.Club Campestre,85.41666666666667,CAL
2024-02-19 18:00:00,CAL.Holguines,92.43409791167409,CAL
2024-02-19 18:00:00,CAL.Libertadores,0.0,CAL
2024-02-19 18:00:00,CAL.Unicentro,88.69908015768725,CAL
2024-02-19 18:00:00,CAL.Cambulos,90.8148148148148,CAL
2024-02-19 18:00:00,CAL.Horizonte,90.79166666666669,CAL
2024-02-19 18:00:00,CAL.San Fernando,0.0,CAL
2024-02-19 19:00:00,CAL.San Fernando,0.0,CAL
2024-02-19 19:00:00,CAL.Libertadores,0.0,CAL
2024-02-19 19:00:00,CAL.Unicentro,18.21296296296296,CAL
2024-02-19 19:00:00,CAL.Cam,92.83333333333331,CAL
2024-02-19 19:00:00,CAL.Chorros,0.0,CAL
2024-02-19 19:00:00,CAL.Holguines,96.61111111111111,CAL
2024-02-19 19:00:00,CAL.Club Campestre,97.93055555555556,CAL
2024-02-19 19:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-19 19:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-19 19:00:00,CAL.Campestre,95.5648148148148,CAL
2024-02-19 19:00:00,CAL.Ciudad Jardin-2,0.0,CAL
2024-02-19 19:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-19 20:00:00,CAL.Ciudad Jardin-2,0.0,CAL
2024-02-19 20:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-19 20:00:00,CAL.Chorros,0.0,CAL
2024-02-19 20:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-19 20:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-19 20:00:00,CAL.San Fernando,0.0,CAL
2024-02-19 20:00:00,CAL.Libertadores,0.0,CAL
2024-02-19 21:00:00,CAL.Aristi,90.11111111111111,CAL
2024-02-19 21:00:00,CAL.Libertadores,0.0,CAL
2024-02-19 21:00:00,CAL.Chorros,0.0,CAL
2024-02-19 21:00:00,CAL.San Fernando,0.0,CAL
2024-02-19 21:00:00,CAL.Holguines,92.91666666666669,CAL
2024-02-19 21:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-19 21:00:00,CAL.La FES,96.49883294431476,CAL
2024-02-19 21:00:00,CAL.Carrefour Norte,92.96296296296296,CAL
2024-02-19 21:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-19 21:00:00,CAL.Imbanaco,93.75925925925924,CAL
2024-02-19 21:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-19 21:00:00,CAL.San Vicente,94.0,CAL
2024-02-19 21:00:00,CAL.Ciudad Jardin-2,0.0,CAL
2024-02-19 21:00:00,CAL.Las Quintas,94.02777777777776,CAL
2024-02-20 06:00:00,CAL.Chorros,0.0,CAL
2024-02-20 06:00:00,CAL.Libertadores,0.0,CAL
2024-02-20 06:00:00,CAL.San Fernando,0.0,CAL
2024-02-20 06:00:00,CAL.Cambulos,92.61111111111111,CAL
2024-02-20 06:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-20 06:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-20 06:00:00,CAL.Ciudad Jardin-2,0.0,CAL
2024-02-20 06:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-20 07:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-20 07:00:00,CAL.Chorros,0.0,CAL
2024-02-20 07:00:00,CAL.Ciudad Jardin-2,0.0,CAL
2024-02-20 07:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-20 07:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-20 07:00:00,CAL.San Fernando,0.0,CAL
2024-02-20 07:00:00,CAL.Inmaculada,92.35641891891892,CAL
2024-02-20 07:00:00,CAL.Libertadores,0.0,CAL
2024-02-20 08:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-20 08:00:00,CAL.Ciudad Jardin-2,0.0,CAL
2024-02-20 08:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-20 08:00:00,CAL.Chorros,0.0,CAL
2024-02-20 08:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-20 08:00:00,CAL.Inmaculada,91.1851851851852,CAL
2024-02-20 08:00:00,CAL.Libertadores,0.0,CAL
2024-02-20 08:00:00,CAL.San Fernando,0.0,CAL
2024-02-20 09:00:00,CAL.San Fernando,0.0,CAL
2024-02-20 09:00:00,CAL.Libertadores,22.51851851851852,CAL
2024-02-20 09:00:00,CAL.Chorros,50.583333333333336,CAL
2024-02-20 09:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-20 09:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-20 09:00:00,CAL.Ciudad Jardin-2,0.0,CAL
2024-02-20 09:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-20 10:00:00,CAL.La Calenidad,92.66666666666669,CAL
2024-02-20 10:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-20 10:00:00,CAL.Granada-2,92.95370370370372,CAL
2024-02-20 10:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-20 10:00:00,CAL.Ciudad Jardin-2,97.86111111111111,CAL
2024-02-20 10:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-20 10:00:00,CAL.Juanambu,93.04629629629628,CAL
2024-02-20 10:00:00,CAL.San Fernando,0.0,CAL
2024-02-20 10:00:00,CAL.Cambulos,97.9351851851852,CAL
2024-02-20 10:00:00,CAL.Guadalupe,96.76956209619526,CAL
2024-02-20 10:00:00,CAL.Libertadores,94.24412834932188,CAL
2024-02-20 11:00:00,CAL.Libertadores,91.3148148148148,CAL
2024-02-20 11:00:00,CAL.San Fernando,0.0,CAL
2024-02-20 11:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-20 11:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-20 11:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-20 12:00:00,CAL.Cambulos,97.99074074074076,CAL
2024-02-20 12:00:00,CAL.San Fernando,0.0,CAL
2024-02-20 12:00:00,CAL.Santo Domingo,97.54629629629628,CAL
2024-02-20 12:00:00,CAL.Libertadores,93.47047385119232,CAL
2024-02-20 12:00:00,CAL.Inmaculada,91.02803738317758,CAL
2024-02-20 12:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-20 12:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-20 12:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-20 13:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-20 13:00:00,CAL.Calle Feria-1,92.95501936252606,CAL
2024-02-20 13:00:00,CAL.Club Campestre,97.33333333333331,CAL
2024-02-20 13:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-20 13:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-20 13:00:00,CAL.Inmaculada,72.54721326577614,CAL
2024-02-20 13:00:00,CAL.Cambulos,96.00925925925924,CAL
2024-02-20 13:00:00,CAL.San Fernando,0.0,CAL
2024-02-20 13:00:00,CAL.Universidades,98.45138888888889,CAL
2024-02-20 14:00:00,CAL.Sucre,16.0828025477707,CAL
2024-02-20 14:00:00,CAL.Cambulos,98.1574074074074,CAL
2024-02-20 14:00:00,CAL.San Fernando,0.0,CAL
2024-02-20 14:00:00,CAL.Universidades,96.13888888888889,CAL
2024-02-20 14:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-20 14:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-20 14:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-20 15:00:00,CAL.Sucre,89.94832041343669,CAL
2024-02-20 15:00:00,CAL.La Sexta,93.71296296296296,CAL
2024-02-20 15:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-20 15:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-20 15:00:00,CAL.Mayapan,93.52765321375186,CAL
2024-02-20 15:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-20 15:00:00,CAL.San Joaquin-2,87.3323754789272,CAL
2024-02-20 15:00:00,CAL.Granada,85.30555555555556,CAL
2024-02-20 15:00:00,CAL.Cambulos,97.32407407407408,CAL
2024-02-20 15:00:00,CAL.San Fernando,0.0,CAL
2024-02-20 16:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-20 16:00:00,CAL.La Sexta,91.08305128872688,CAL
2024-02-20 16:00:00,CAL.Las Quintas,93.11140408701384,CAL
2024-02-20 16:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-20 16:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-20 16:00:00,CAL.San Andresito,48.527808069792805,CAL
2024-02-20 16:00:00,CAL.Vallecilla,92.7460407239819,CAL
2024-02-20 16:00:00,CAL.Mayapan,90.59119221942956,CAL
2024-02-20 16:00:00,CAL.San Fernando,21.82882631725676,CAL
2024-02-20 17:00:00,CAL.Horizonte,0.0,CAL
2024-02-20 17:00:00,CAL.Cambulos,97.38888888888889,CAL
2024-02-20 17:00:00,CAL.Inmaculada,92.96048160015536,CAL
2024-02-20 17:00:00,CAL.Unicentro,0.0,CAL
2024-02-20 17:00:00,CAL.Ingenio,67.60180995475113,CAL
2024-02-20 17:00:00,CAL.Holguines,86.93430656934306,CAL
2024-02-20 17:00:00,CAL.Via Pance,94.25,CAL
2024-02-20 17:00:00,CAL.Vipasa,86.81672025723472,CAL
2024-02-20 17:00:00,CAL.Sucre,81.07622243528284,CAL
2024-02-20 17:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-20 17:00:00,CAL.Carrefour Norte,93.45794392523364,CAL
2024-02-20 17:00:00,CAL.Club Hipico,93.0925925925926,CAL
2024-02-20 17:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-20 17:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-20 17:00:00,CAL.Campestre,87.13890982165285,CAL
2024-02-20 18:00:00,CAL.Unicentro,0.0,CAL
2024-02-20 18:00:00,CAL.Horizonte,0.0,CAL
2024-02-20 18:00:00,CAL.Cambulos,97.98148148148148,CAL
2024-02-20 18:00:00,CAL.Ciudad Jardin,91.125,CAL
2024-02-20 18:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-20 18:00:00,CAL.Carrefour Norte,94.73148148148148,CAL
2024-02-20 18:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-20 18:00:00,CAL.Berlin,91.2232204561161,CAL
2024-02-20 18:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-20 18:00:00,CAL.Rumbodromo,86.99186991869918,CAL
2024-02-20 19:00:00,CAL.IND Sodimac Sur,0.0,CAL
2024-02-20 19:00:00,CAL.Santa Isabel,0.0,CAL
2024-02-20 19:00:00,CAL.Clinica Lili,0.0,CAL
2024-02-20 19:00:00,CAL.Horizonte,0.0,CAL
2024-02-20 19:00:00,CAL.Cambulos,96.67592592592592,CAL
2024-02-20 19:00:00,CAL.Unicentro,0.0,CAL
2024-02-20 20:00:00,CAL.Cambulos,95.3425925925926,CAL
2024-02-20 20:00:00,CAL.Horizonte,0.0,CAL
2024-02-20 20:00:00,CAL.Unicentro,0.0,CAL
